order_id,order_date,day_name,store_location,product_category,quantity,unit_price,discount_percent,sales,cost,profit,payment_method,wait_time,customer_rating,
2260,14/2/2026,Saturday,Parramatta,Tea,2.0,4.0,0.00,$8.00,$2.82,$5.18,Cash,8.0,4.0,
2261,14/2/2026,Saturday,Parramatta,Muffin,2.0,5.0,0.00,$10.00,$4.82,$5.18,Cash,8.0,5.0,
2262,14/2/2026,Saturday,Parramatta,Croissant,1.0,6.0,0.00,$6.00,$3.22,$2.78,Cash,8.0,3.0,
2263,14/2/2026,Saturday,Parramatta,Iced Coffee,3.0,5.5,0.00,$16.50,$6.25,$10.25,Mobile Pay,6.0,4.0,
2264,14/2/2026,Saturday,Parramatta,Tea,1.0,4.0,15.00,$3.40,$1.57,$1.83,Card,2.0,5.0,
2265,14/2/2026,Saturday,Parramatta,Coffee,2.0,4.5,0.00,$9.00,$4.23,$4.77,Mobile Pay,7.0,5.0,
2266,14/2/2026,Saturday,Parramatta,Iced Coffee,3.0,5.5,0.00,$16.50,$6.38,$10.12,Mobile Pay,6.0,4.0,
2267,14/2/2026,Saturday,Parramatta,Sandwich,2.0,9.5,0.00,$19.00,$8.23,$10.77,Mobile Pay,8.0,5.0,
2268,14/2/2026,Saturday,Parramatta,Sandwich,1.0,9.5,0.00,$9.50,$3.46,$6.04,Cash,10.0,5.0,
2269,14/2/2026,Saturday,Parramatta,Muffin,1.0,5.0,5.00,$4.75,$1.81,$2.94,Mobile Pay,4.0,3.0,
2270,14/2/2026,Saturday,Parramatta,Sandwich,4.0,9.5,0.00,$38.00,$20.54,$17.46,Card,9.0,3.0,
2271,14/2/2026,Saturday,Parramatta,Iced Coffee,1.0,5.5,5.00,$5.22,$1.89,$3.33,Card,9.0,5.0,
2272,14/2/2026,Saturday,Parramatta,Tea,1.0,4.0,0.00,$4.00,$1.50,$2.50,Card,7.0,4.0,
2273,14/2/2026,Saturday,Chatswood,Croissant,3.0,6.0,0.00,$18.00,$9.60,$8.40,Card,10.0,5.0,
2274,14/2/2026,Saturday,Chatswood,Iced Coffee,1.0,5.5,0.00,$5.50,$2.14,$3.36,Cash,6.0,5.0,
2275,14/2/2026,Saturday,Chatswood,Coffee,2.0,4.5,0.00,$9.00,$4.64,$4.36,Mobile Pay,9.0,5.0,
2276,14/2/2026,Saturday,Chatswood,Iced Coffee,3.0,5.5,10.00,$14.85,$6.96,$7.89,Cash,10.0,5.0,
2277,14/2/2026,Saturday,Chatswood,Iced Coffee,1.0,5.5,5.00,$5.22,$2.69,$2.53,Card,10.0,4.0,
2278,14/2/2026,Saturday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$1.85,$2.15,Mobile Pay,9.0,5.0,
2279,14/2/2026,Saturday,Chatswood,Iced Coffee,1.0,5.5,0.00,$5.50,$2.21,$3.29,Cash,8.0,5.0,
2280,14/2/2026,Saturday,Chatswood,Sandwich,3.0,9.5,5.00,$27.07,$10.93,$16.14,Card,9.0,5.0,
2281,14/2/2026,Saturday,Chatswood,Sandwich,2.0,9.5,0.00,$19.00,$8.62,$10.38,Mobile Pay,5.0,4.0,
2282,14/2/2026,Saturday,Chatswood,Croissant,1.0,6.0,0.00,$6.00,$2.70,$3.30,Cash,8.0,4.0,
2283,14/2/2026,Saturday,Chatswood,Sandwich,1.0,9.5,0.00,$9.50,$3.37,$6.13,Mobile Pay,9.0,3.0,
2284,14/2/2026,Saturday,Chatswood,Sandwich,1.0,9.5,0.00,$9.50,$5.12,$4.38,Cash,7.0,5.0,
2285,14/2/2026,Saturday,Chatswood,Croissant,1.0,6.0,0.00,$6.00,$3.26,$2.74,Cash,6.0,5.0,
2286,14/2/2026,Saturday,Chatswood,Muffin,3.0,5.0,5.00,$14.25,$6.98,$7.27,Mobile Pay,6.0,5.0,
2287,15/2/2026,Sunday,Sydney CBD,Croissant,1.0,6.0,0.00,$6.00,$3.20,$2.80,Card,7.0,4.0,
2288,15/2/2026,Sunday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$1.71,$2.79,Mobile Pay,8.0,4.0,
2289,15/2/2026,Sunday,Sydney CBD,Muffin,3.0,5.0,0.00,$15.00,$8.04,$6.96,Mobile Pay,6.0,5.0,
2290,15/2/2026,Sunday,Sydney CBD,Tea,2.0,4.0,0.00,$8.00,$2.81,$5.19,Card,8.0,4.0,
2291,15/2/2026,Sunday,Sydney CBD,Coffee,2.0,4.5,0.00,$9.00,$4.87,$4.13,Cash,5.0,5.0,
2292,15/2/2026,Sunday,Sydney CBD,Croissant,3.0,6.0,5.00,$17.10,$6.13,$10.97,Card,7.0,3.0,
2293,15/2/2026,Sunday,Sydney CBD,Sandwich,3.0,9.5,0.00,$28.50,$14.90,$13.60,Card,9.0,4.0,
2294,15/2/2026,Sunday,Sydney CBD,Iced Coffee,3.0,5.5,0.00,$16.50,$7.61,$8.89,Mobile Pay,6.0,4.0,
2295,15/2/2026,Sunday,Sydney CBD,Iced Coffee,1.0,5.5,5.00,$5.22,$2.19,$3.03,Mobile Pay,8.0,5.0,
2296,15/2/2026,Sunday,Sydney CBD,Coffee,2.0,4.5,0.00,$9.00,$4.91,$4.09,Cash,2.0,4.0,
2297,15/2/2026,Sunday,Sydney CBD,Sandwich,1.0,9.5,0.00,$9.50,$4.56,$4.94,Mobile Pay,10.0,4.0,
2298,15/2/2026,Sunday,Sydney CBD,Croissant,1.0,6.0,5.00,$5.70,$2.12,$3.58,Mobile Pay,6.0,5.0,
2299,15/2/2026,Sunday,Sydney CBD,Tea,2.0,4.0,0.00,$8.00,$3.57,$4.43,Cash,6.0,4.0,
2300,15/2/2026,Sunday,Parramatta,Croissant,2.0,6.0,5.00,$11.40,$5.00,$6.40,Card,11.0,4.0,
2301,15/2/2026,Sunday,Parramatta,Sandwich,1.0,9.5,5.00,$9.03,$4.82,$4.21,Mobile Pay,9.0,5.0,
2302,15/2/2026,Sunday,Parramatta,Tea,4.0,4.0,0.00,$16.00,$5.81,$10.19,Mobile Pay,7.0,4.0,
2303,15/2/2026,Sunday,Parramatta,Coffee,2.0,4.5,5.00,$8.55,$3.96,$4.59,Card,6.0,5.0,
2304,15/2/2026,Sunday,Parramatta,Iced Coffee,1.0,5.5,0.00,$5.50,$2.80,$2.70,Card,4.0,5.0,
2305,15/2/2026,Sunday,Parramatta,Croissant,2.0,6.0,5.00,$11.40,$5.47,$5.93,Card,7.0,3.0,
2306,15/2/2026,Sunday,Parramatta,Coffee,3.0,4.5,0.00,$13.50,$7.20,$6.30,Card,10.0,5.0,
2307,15/2/2026,Sunday,Parramatta,Croissant,1.0,6.0,0.00,$6.00,$2.28,$3.72,Cash,6.0,4.0,
2308,15/2/2026,Sunday,Parramatta,Iced Coffee,1.0,5.5,15.00,$4.68,$2.25,$2.43,Card,5.0,5.0,
2309,15/2/2026,Sunday,Chatswood,Tea,3.0,4.0,5.00,$11.40,$5.16,$6.24,Mobile Pay,4.0,5.0,
2310,15/2/2026,Sunday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$1.57,$2.43,Mobile Pay,5.0,3.0,
2311,15/2/2026,Sunday,Chatswood,Sandwich,3.0,9.5,5.00,$27.07,$10.61,$16.46,Cash,5.0,5.0,
2312,15/2/2026,Sunday,Chatswood,Croissant,3.0,6.0,0.00,$18.00,$6.32,$11.68,Card,8.0,3.0,
2313,15/2/2026,Sunday,Chatswood,Sandwich,1.0,9.5,5.00,$9.03,$3.90,$5.13,Cash,8.0,5.0,
2314,15/2/2026,Sunday,Chatswood,Iced Coffee,2.0,5.5,0.00,$11.00,$5.39,$5.61,Card,9.0,5.0,
2315,15/2/2026,Sunday,Chatswood,Sandwich,1.0,9.5,5.00,$9.03,$4.10,$4.93,Cash,11.0,5.0,
2316,15/2/2026,Sunday,Chatswood,Croissant,1.0,6.0,0.00,$6.00,$2.66,$3.34,Cash,10.0,5.0,
2317,15/2/2026,Sunday,Chatswood,Croissant,2.0,6.0,0.00,$12.00,$5.09,$6.91,Card,9.0,4.0,
2318,16/2/2026,Monday,Sydney CBD,Muffin,1.0,5.0,5.00,$4.75,$2.29,$2.46,Cash,8.0,4.0,
2319,16/2/2026,Monday,Sydney CBD,Sandwich,1.0,9.5,0.00,$9.50,$4.91,$4.59,Cash,9.0,5.0,
2320,16/2/2026,Monday,Sydney CBD,Iced Coffee,2.0,5.5,0.00,$11.00,$5.98,$5.02,Mobile Pay,11.0,5.0,
2321,16/2/2026,Monday,Sydney CBD,Iced Coffee,1.0,5.5,0.00,$5.50,$2.39,$3.11,Card,9.0,5.0,
2322,16/2/2026,Monday,Sydney CBD,Iced Coffee,2.0,5.5,5.00,$10.45,$5.22,$5.23,Card,8.0,4.0,
2323,16/2/2026,Monday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$1.65,$2.85,Card,6.0,5.0,
2324,16/2/2026,Monday,Sydney CBD,Tea,1.0,4.0,0.00,$4.00,$1.93,$2.07,Mobile Pay,7.0,3.0,
2325,16/2/2026,Monday,Sydney CBD,Tea,1.0,4.0,0.00,$4.00,$1.84,$2.16,Card,7.0,3.0,
2326,16/2/2026,Monday,Sydney CBD,Croissant,2.0,6.0,0.00,$12.00,$6.03,$5.97,Cash,6.0,4.0,
2327,16/2/2026,Monday,Sydney CBD,Sandwich,1.0,9.5,10.00,$8.55,$4.19,$4.36,Cash,10.0,3.0,
2328,16/2/2026,Monday,Sydney CBD,Sandwich,1.0,9.5,5.00,$9.03,$4.46,$4.57,Card,11.0,5.0,
2329,16/2/2026,Monday,Sydney CBD,Tea,1.0,4.0,0.00,$4.00,$1.96,$2.04,Cash,10.0,5.0,
2330,16/2/2026,Monday,Parramatta,Iced Coffee,2.0,5.5,10.00,$9.90,$4.75,$5.15,Cash,8.0,5.0,
2331,16/2/2026,Monday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$1.76,$2.74,Mobile Pay,6.0,5.0,
2332,16/2/2026,Monday,Parramatta,Iced Coffee,3.0,5.5,0.00,$16.50,$8.57,$7.93,Mobile Pay,8.0,4.0,
2333,16/2/2026,Monday,Parramatta,Iced Coffee,2.0,5.5,5.00,$10.45,$4.47,$5.98,Mobile Pay,11.0,5.0,
2334,16/2/2026,Monday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$2.09,$2.41,Cash,10.0,4.0,
2335,16/2/2026,Monday,Parramatta,Sandwich,1.0,9.5,0.00,$9.50,$4.43,$5.07,Mobile Pay,5.0,4.0,
2336,16/2/2026,Monday,Parramatta,Croissant,1.0,6.0,10.00,$5.40,$2.18,$3.22,Mobile Pay,6.0,5.0,
2337,16/2/2026,Monday,Parramatta,Croissant,1.0,6.0,0.00,$6.00,$3.02,$2.98,Card,5.0,3.0,
2338,16/2/2026,Monday,Parramatta,Coffee,3.0,4.5,0.00,$13.50,$7.16,$6.34,Mobile Pay,3.0,4.0,
2339,16/2/2026,Monday,Parramatta,Sandwich,1.0,9.5,5.00,$9.03,$4.78,$4.25,Mobile Pay,4.0,5.0,
2340,16/2/2026,Monday,Chatswood,Croissant,1.0,6.0,0.00,$6.00,$2.36,$3.64,Mobile Pay,6.0,4.0,
2341,16/2/2026,Monday,Chatswood,Tea,3.0,4.0,0.00,$12.00,$6.49,$5.51,Cash,3.0,3.0,
2342,16/2/2026,Monday,Chatswood,Coffee,1.0,4.5,0.00,$4.50,$2.30,$2.20,Cash,7.0,4.0,
2343,16/2/2026,Monday,Chatswood,Croissant,1.0,6.0,0.00,$6.00,$2.14,$3.86,Card,10.0,4.0,
2344,16/2/2026,Monday,Chatswood,Croissant,1.0,6.0,0.00,$6.00,$3.30,$2.70,Card,10.0,3.0,
2345,16/2/2026,Monday,Chatswood,Coffee,1.0,4.5,0.00,$4.50,$2.44,$2.06,Cash,6.0,5.0,
2346,16/2/2026,Monday,Chatswood,Tea,2.0,4.0,0.00,$8.00,$3.21,$4.79,Mobile Pay,5.0,4.0,
2347,16/2/2026,Monday,Chatswood,Croissant,1.0,6.0,0.00,$6.00,$2.21,$3.79,Mobile Pay,3.0,4.0,
2348,16/2/2026,Monday,Chatswood,Croissant,2.0,6.0,5.00,$11.40,$5.67,$5.73,Mobile Pay,11.0,4.0,
2349,16/2/2026,Monday,Chatswood,Sandwich,1.0,9.5,0.00,$9.50,$3.36,$6.14,Mobile Pay,8.0,4.0,
2350,17/2/2026,Tuesday,Sydney CBD,Coffee,3.0,4.5,15.00,$11.48,$4.25,$7.23,Mobile Pay,7.0,4.0,
2351,17/2/2026,Tuesday,Sydney CBD,Coffee,3.0,4.5,0.00,$13.50,$7.04,$6.46,Cash,9.0,5.0,
2352,17/2/2026,Tuesday,Sydney CBD,Iced Coffee,1.0,5.5,0.00,$5.50,$2.36,$3.14,Cash,9.0,5.0,
2353,17/2/2026,Tuesday,Sydney CBD,Iced Coffee,4.0,5.5,0.00,$22.00,$8.65,$13.35,Cash,9.0,5.0,
2354,17/2/2026,Tuesday,Sydney CBD,Muffin,3.0,5.0,0.00,$15.00,$5.95,$9.05,Card,10.0,5.0,
2355,17/2/2026,Tuesday,Sydney CBD,Muffin,1.0,5.0,10.00,$4.50,$2.08,$2.42,Cash,11.0,5.0,
2356,17/2/2026,Tuesday,Sydney CBD,Muffin,1.0,5.0,0.00,$5.00,$2.06,$2.94,Card,5.0,5.0,
2357,17/2/2026,Tuesday,Sydney CBD,Muffin,2.0,5.0,0.00,$10.00,$4.34,$5.66,Cash,3.0,5.0,
2358,17/2/2026,Tuesday,Sydney CBD,Muffin,3.0,5.0,10.00,$13.50,$6.15,$7.35,Card,7.0,5.0,
2359,17/2/2026,Tuesday,Parramatta,Tea,2.0,4.0,10.00,$7.20,$3.42,$3.78,Cash,5.0,4.0,
2360,17/2/2026,Tuesday,Parramatta,Sandwich,1.0,9.5,0.00,$9.50,$5.19,$4.31,Card,6.0,4.0,
2361,17/2/2026,Tuesday,Parramatta,Muffin,1.0,5.0,5.00,$4.75,$1.91,$2.84,Card,7.0,4.0,
2362,17/2/2026,Tuesday,Parramatta,Croissant,2.0,6.0,0.00,$12.00,$5.37,$6.63,Card,7.0,4.0,
2363,17/2/2026,Tuesday,Parramatta,Sandwich,1.0,9.5,0.00,$9.50,$3.96,$5.54,Card,10.0,5.0,
2364,17/2/2026,Tuesday,Parramatta,Tea,1.0,4.0,0.00,$4.00,$2.07,$1.93,Card,6.0,4.0,
2365,17/2/2026,Tuesday,Parramatta,Coffee,2.0,4.5,0.00,$9.00,$4.30,$4.70,Card,3.0,5.0,
2366,17/2/2026,Tuesday,Parramatta,Coffee,2.0,4.5,0.00,$9.00,$4.25,$4.75,Card,4.0,5.0,
2367,17/2/2026,Tuesday,Parramatta,Muffin,1.0,5.0,0.00,$5.00,$2.75,$2.25,Cash,9.0,5.0,
2368,17/2/2026,Tuesday,Parramatta,Croissant,3.0,6.0,0.00,$18.00,$7.16,$10.84,Cash,9.0,4.0,
2369,17/2/2026,Tuesday,Chatswood,Iced Coffee,2.0,5.5,10.00,$9.90,$5.39,$4.51,Card,8.0,5.0,
2370,17/2/2026,Tuesday,Chatswood,Iced Coffee,1.0,5.5,0.00,$5.50,$2.73,$2.77,Card,7.0,5.0,
2371,17/2/2026,Tuesday,Chatswood,Coffee,1.0,4.5,0.00,$4.50,$2.41,$2.09,Cash,6.0,5.0,
2372,17/2/2026,Tuesday,Chatswood,Iced Coffee,2.0,5.5,15.00,$9.35,$3.84,$5.51,Mobile Pay,6.0,5.0,
2373,17/2/2026,Tuesday,Chatswood,Iced Coffee,1.0,5.5,0.00,$5.50,$2.66,$2.84,Card,9.0,5.0,
2374,17/2/2026,Tuesday,Chatswood,Croissant,2.0,6.0,0.00,$12.00,$6.21,$5.79,Card,8.0,5.0,
2375,17/2/2026,Tuesday,Chatswood,Croissant,3.0,6.0,0.00,$18.00,$9.90,$8.10,Cash,10.0,4.0,
2376,17/2/2026,Tuesday,Chatswood,Coffee,1.0,4.5,5.00,$4.27,$1.55,$2.72,Mobile Pay,5.0,5.0,
2377,18/2/2026,Wednesday,Sydney CBD,Iced Coffee,2.0,5.5,0.00,$11.00,$4.34,$6.66,Card,11.0,5.0,
2378,18/2/2026,Wednesday,Sydney CBD,Coffee,2.0,4.5,0.00,$9.00,$3.62,$5.38,Mobile Pay,8.0,5.0,
2379,18/2/2026,Wednesday,Sydney CBD,Sandwich,2.0,9.5,5.00,$18.05,$7.89,$10.16,Card,6.0,4.0,
2380,18/2/2026,Wednesday,Sydney CBD,Muffin,1.0,5.0,5.00,$4.75,$1.87,$2.88,Mobile Pay,9.0,3.0,
2381,18/2/2026,Wednesday,Sydney CBD,Tea,2.0,4.0,0.00,$8.00,$4.39,$3.61,Card,6.0,5.0,
2382,18/2/2026,Wednesday,Sydney CBD,Muffin,3.0,5.0,0.00,$15.00,$6.07,$8.93,Mobile Pay,6.0,4.0,
2383,18/2/2026,Wednesday,Sydney CBD,Iced Coffee,1.0,5.5,0.00,$5.50,$1.99,$3.51,Cash,6.0,5.0,
2384,18/2/2026,Wednesday,Sydney CBD,Muffin,1.0,5.0,0.00,$5.00,$1.77,$3.23,Mobile Pay,6.0,5.0,
2385,18/2/2026,Wednesday,Sydney CBD,Iced Coffee,1.0,5.5,0.00,$5.50,$1.93,$3.57,Card,13.0,5.0,
2386,18/2/2026,Wednesday,Sydney CBD,Muffin,2.0,5.0,0.00,$10.00,$4.58,$5.42,Mobile Pay,9.0,5.0,
2387,18/2/2026,Wednesday,Sydney CBD,Iced Coffee,2.0,5.5,10.00,$9.90,$3.70,$6.20,Mobile Pay,9.0,5.0,
2388,18/2/2026,Wednesday,Sydney CBD,Sandwich,1.0,9.5,0.00,$9.50,$4.81,$4.69,Mobile Pay,6.0,3.0,
2389,18/2/2026,Wednesday,Parramatta,Coffee,2.0,4.5,0.00,$9.00,$4.24,$4.76,Card,6.0,5.0,
2390,18/2/2026,Wednesday,Parramatta,Tea,1.0,4.0,0.00,$4.00,$1.71,$2.29,Cash,4.0,5.0,
2391,18/2/2026,Wednesday,Parramatta,Muffin,1.0,5.0,5.00,$4.75,$1.81,$2.94,Cash,10.0,5.0,
2392,18/2/2026,Wednesday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$2.31,$2.19,Card,6.0,4.0,
2393,18/2/2026,Wednesday,Parramatta,Croissant,3.0,6.0,0.00,$18.00,$6.55,$11.45,Card,6.0,4.0,
2394,18/2/2026,Wednesday,Parramatta,Muffin,1.0,5.0,10.00,$4.50,$1.87,$2.63,Card,4.0,4.0,
2395,18/2/2026,Wednesday,Parramatta,Tea,2.0,4.0,0.00,$8.00,$3.85,$4.15,Cash,3.0,5.0,
2396,18/2/2026,Wednesday,Parramatta,Sandwich,3.0,9.5,0.00,$28.50,$13.68,$14.82,Card,8.0,3.0,
2397,18/2/2026,Wednesday,Parramatta,Muffin,2.0,5.0,5.00,$9.50,$5.21,$4.29,Cash,10.0,4.0,
2398,18/2/2026,Wednesday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$2.13,$2.37,Card,7.0,5.0,
2399,18/2/2026,Wednesday,Chatswood,Coffee,1.0,4.5,10.00,$4.05,$2.21,$1.84,Cash,7.0,4.0,
2400,18/2/2026,Wednesday,Chatswood,Tea,2.0,4.0,0.00,$8.00,$4.39,$3.61,Card,7.0,5.0,
2401,18/2/2026,Wednesday,Chatswood,Coffee,1.0,4.5,0.00,$4.50,$1.70,$2.80,Mobile Pay,6.0,5.0,
2402,18/2/2026,Wednesday,Chatswood,Coffee,1.0,4.5,0.00,$4.50,$1.69,$2.81,Card,8.0,5.0,
2403,18/2/2026,Wednesday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$2.12,$1.88,Mobile Pay,5.0,3.0,
2404,18/2/2026,Wednesday,Chatswood,Tea,1.0,4.0,5.00,$3.80,$1.93,$1.87,Card,3.0,4.0,
2405,18/2/2026,Wednesday,Chatswood,Tea,2.0,4.0,15.00,$6.80,$3.22,$3.58,Cash,5.0,5.0,
2406,18/2/2026,Wednesday,Chatswood,Tea,2.0,4.0,0.00,$8.00,$3.95,$4.05,Cash,7.0,5.0,
2407,18/2/2026,Wednesday,Chatswood,Tea,2.0,4.0,0.00,$8.00,$4.14,$3.86,Mobile Pay,6.0,4.0,
2408,18/2/2026,Wednesday,Chatswood,Tea,2.0,4.0,5.00,$7.60,$3.92,$3.68,Mobile Pay,7.0,5.0,
2409,18/2/2026,Wednesday,Chatswood,Croissant,3.0,6.0,0.00,$18.00,$7.53,$10.47,Card,7.0,4.0,
2410,19/2/2026,Thursday,Sydney CBD,Muffin,3.0,5.0,0.00,$15.00,$6.33,$8.67,Mobile Pay,11.0,5.0,
2411,19/2/2026,Thursday,Sydney CBD,Sandwich,1.0,9.5,5.00,$9.03,$3.44,$5.59,Card,5.0,5.0,
2412,19/2/2026,Thursday,Sydney CBD,Muffin,1.0,5.0,0.00,$5.00,$2.23,$2.77,Mobile Pay,7.0,5.0,
2413,19/2/2026,Thursday,Sydney CBD,Muffin,1.0,5.0,5.00,$4.75,$2.02,$2.73,Mobile Pay,7.0,5.0,
2414,19/2/2026,Thursday,Sydney CBD,Coffee,1.0,4.5,0.00,$4.50,$1.97,$2.53,Card,4.0,5.0,
2415,19/2/2026,Thursday,Sydney CBD,Croissant,1.0,6.0,0.00,$6.00,$3.21,$2.79,Cash,8.0,4.0,
2416,19/2/2026,Thursday,Sydney CBD,Sandwich,1.0,9.5,0.00,$9.50,$4.50,$5.00,Mobile Pay,7.0,4.0,
2417,19/2/2026,Thursday,Sydney CBD,Iced Coffee,2.0,5.5,0.00,$11.00,$4.95,$6.05,Cash,6.0,5.0,
2418,19/2/2026,Thursday,Sydney CBD,Muffin,4.0,5.0,0.00,$20.00,$10.91,$9.09,Card,8.0,5.0,
2419,19/2/2026,Thursday,Sydney CBD,Iced Coffee,2.0,5.5,0.00,$11.00,$5.16,$5.84,Mobile Pay,5.0,4.0,
2420,19/2/2026,Thursday,Parramatta,Tea,3.0,4.0,5.00,$11.40,$5.33,$6.07,Card,5.0,5.0,
2421,19/2/2026,Thursday,Parramatta,Tea,1.0,4.0,0.00,$4.00,$1.42,$2.58,Mobile Pay,7.0,5.0,
2422,19/2/2026,Thursday,Parramatta,Muffin,1.0,5.0,0.00,$5.00,$2.20,$2.80,Card,9.0,5.0,
2423,19/2/2026,Thursday,Parramatta,Tea,2.0,4.0,0.00,$8.00,$4.27,$3.73,Card,7.0,5.0,
2424,19/2/2026,Thursday,Parramatta,Coffee,2.0,4.5,0.00,$9.00,$4.31,$4.69,Card,7.0,4.0,
2425,19/2/2026,Thursday,Parramatta,Muffin,3.0,5.0,5.00,$14.25,$7.17,$7.08,Mobile Pay,10.0,5.0,
2426,19/2/2026,Thursday,Parramatta,Sandwich,2.0,9.5,15.00,$16.15,$8.10,$8.05,Cash,10.0,5.0,
2427,19/2/2026,Thursday,Parramatta,Iced Coffee,1.0,5.5,0.00,$5.50,$2.72,$2.78,Card,3.0,5.0,
2428,19/2/2026,Thursday,Chatswood,Muffin,1.0,5.0,0.00,$5.00,$1.83,$3.17,Cash,4.0,5.0,
2429,19/2/2026,Thursday,Chatswood,Sandwich,2.0,9.5,5.00,$18.05,$7.85,$10.20,Cash,6.0,5.0,
2430,19/2/2026,Thursday,Chatswood,Iced Coffee,3.0,5.5,0.00,$16.50,$5.81,$10.69,Cash,8.0,5.0,
2431,19/2/2026,Thursday,Chatswood,Croissant,2.0,6.0,5.00,$11.40,$5.08,$6.32,Card,8.0,4.0,
2432,19/2/2026,Thursday,Chatswood,Tea,1.0,4.0,0.00,$4.00,$2.15,$1.85,Cash,7.0,4.0,
2433,19/2/2026,Thursday,Chatswood,Coffee,1.0,4.5,0.00,$4.50,$1.89,$2.61,Mobile Pay,5.0,3.0,
2434,19/2/2026,Thursday,Chatswood,Muffin,2.0,5.0,0.00,$10.00,$3.60,$6.40,Card,7.0,5.0,
2435,19/2/2026,Thursday,Chatswood,Tea,3.0,4.0,5.00,$11.40,$4.36,$7.04,Cash,5.0,3.0,
2436,19/2/2026,Thursday,Chatswood,Coffee,3.0,4.5,5.00,$12.82,$6.12,$6.70,Mobile Pay,6.0,5.0,
2437,19/2/2026,Thursday,Chatswood,Croissant,2.0,6.0,0.00,$12.00,$5.15,$6.85,Mobile Pay,9.0,4.0,
2438,19/2/2026,Thursday,Chatswood,Croissant,4.0,6.0,0.00,$24.00,$10.48,$13.52,Card,7.0,4.0,
2439,20/2/2026,Friday,Sydney CBD,Tea,3.0,4.0,0.00,$12.00,$5.76,$6.24,Card,6.0,5.0,
2440,20/2/2026,Friday,Sydney CBD,Coffee,2.0,4.5,0.00,$9.00,$3.58,$5.42,Card,7.0,5.0,
2441,20/2/2026,Friday,Sydney CBD,Muffin,1.0,5.0,0.00,$5.00,$2.08,$2.92,Cash,11.0,5.0,
2442,20/2/2026,Friday,Sydney CBD,Muffin,2.0,5.0,5.00,$9.50,$4.51,$4.99,Cash,5.0,5.0,
2443,20/2/2026,Friday,Sydney CBD,Croissant,1.0,6.0,5.00,$5.70,$2.34,$3.36,Mobile Pay,7.0,5.0,
2444,20/2/2026,Friday,Sydney CBD,Muffin,2.0,5.0,5.00,$9.50,$4.74,$4.76,Cash,8.0,4.0,
2445,20/2/2026,Friday,Sydney CBD,Tea,2.0,4.0,0.00,$8.00,$4.30,$3.70,Card,6.0,4.0,
2446,20/2/2026,Friday,Sydney CBD,Croissant,3.0,6.0,0.00,$18.00,$8.45,$9.55,Cash,6.0,5.0,
2447,20/2/2026,Friday,Sydney CBD,Muffin,1.0,5.0,15.00,$4.25,$2.23,$2.02,Cash,7.0,5.0,
2448,20/2/2026,Friday,Sydney CBD,Sandwich,1.0,9.5,5.00,$9.03,$3.97,$5.06,Mobile Pay,10.0,3.0,
2449,20/2/2026,Friday,Sydney CBD,Croissant,3.0,6.0,0.00,$18.00,$6.98,$11.02,Mobile Pay,8.0,4.0,
2450,20/2/2026,Friday,Parramatta,Sandwich,1.0,9.5,5.00,$9.03,$4.23,$4.80,Card,7.0,3.0,
2451,20/2/2026,Friday,Parramatta,Sandwich,2.0,9.5,0.00,$19.00,$6.76,$12.24,Cash,9.0,5.0,
2452,20/2/2026,Friday,Parramatta,Tea,1.0,4.0,0.00,$4.00,$1.82,$2.18,Card,7.0,4.0,
2453,20/2/2026,Friday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$2.43,$2.07,Mobile Pay,10.0,4.0,
2454,20/2/2026,Friday,Parramatta,Tea,2.0,4.0,0.00,$8.00,$4.33,$3.67,Mobile Pay,6.0,4.0,
2455,20/2/2026,Friday,Parramatta,Muffin,4.0,5.0,15.00,$17.00,$7.99,$9.01,Cash,7.0,4.0,
2456,20/2/2026,Friday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$1.92,$2.58,Card,6.0,4.0,
2457,20/2/2026,Friday,Parramatta,Tea,1.0,4.0,0.00,$4.00,$2.14,$1.86,Mobile Pay,5.0,5.0,
2458,20/2/2026,Friday,Parramatta,Coffee,1.0,4.5,0.00,$4.50,$1.90,$2.60,Card,8.0,4.0,
2459,20/2/2026,Friday,Parramatta,Muffin,3.0,5.0,0.00,$15.00,$7.04,$7.96,Card,7.0,5.0,
2460,20/2/2026,Friday,Chatswood,Coffee,1.0,4.5,0.00,$4.50,$1.96,$2.54,Mobile Pay,5.0,5.0,
2461,20/2/2026,Friday,Chatswood,Tea,3.0,4.0,0.00,$12.00,$5.10,$6.90,Card,5.0,5.0,
2462,20/2/2026,Friday,Chatswood,Sandwich,1.0,9.5,0.00,$9.50,$4.85,$4.65,Cash,5.0,4.0,
2463,20/2/2026,Friday,Chatswood,Croissant,3.0,6.0,0.00,$18.00,$7.67,$10.33,Card,9.0,5.0,
